time,sip,sport,dip,dport,host
2017-11-26 18:17:15,10.64.105.235,3853,74.86.12.172,8080,www.google.com
2017-11-26 18:18:33,10.64.105.36,3646,10.50.50.26,443,git.hightech.com
2017-11-26 18:20:18,10.64.105.221,3211,220.181.112.244,443,www.baidu.com
2017-11-26 18:20:52,10.64.105.12,3202,10.5.71.60,443,email.hightech.com
2017-11-26 18:23:56,10.64.105.110,3299,218.89.76.22,80,www.sawin.cn
2017-11-26 18:25:24,10.64.105.127,4464,10.5.71.60,443,email.hightech.com
2017-11-26 18:26:25,10.64.105.110,3022,101.201.170.152,80,www.programmer.com.cn
2017-11-26 18:28:25,10.64.105.221,4571,10.7.133.20,80,
2017-11-26 18:28:47,10.64.105.110,4301,10.50.50.46,80,
2017-11-26 18:30:47,10.64.105.120,5112,10.50.50.27,443,jira.hightech.com
2017-11-26 18:32:12,10.64.105.231,3571,184.168.221.59,443,www.imanhua.com
2017-11-26 18:34:21,10.64.105.221,3545,10.7.133.20,80,
2017-11-26 18:35:50,10.64.105.110,4159,10.50.50.28,443,lib01.hightech.com
2017-11-26 18:35:53,10.64.105.29,3699,10.5.71.60,443,email.hightech.com
2017-11-26 18:38:54,10.64.105.221,3294,45.40.162.112,443,www.royaloo.com/index.html
2017-11-26 18:40:26,10.64.105.213,3152,10.63.120.70,443,OA.hightech.com
2017-11-26 18:40:57,10.64.105.205,2981,54.222.60.218,443,www.amazon.cn
2017-11-26 18:42:23,10.64.105.215,3746,10.5.71.60,443,email.hightech.com
2017-11-26 18:42:55,10.64.105.127,4884,10.5.71.60,443,email.hightech.com
2017-11-26 18:46:50,10.64.105.95,3040,10.50.50.26,443,git.hightech.com
2017-11-26 18:47:28,10.64.105.88,2823,14.215.138.36,8080,www.qidian.com
2017-11-26 18:48:51,10.64.105.219,4652, 218.16.124.68,80,http://www.jobcn.com/
2017-11-26 18:49:08,10.64.105.194,4394,10.7.133.20,80,
2017-11-26 18:50:47,10.64.105.215,3692,119.134.255.253,80,www.kugou.com
2017-11-26 18:51:37,10.64.105.235,3959,10.5.71.60,443,email.hightech.com
2017-11-26 18:52:53,10.64.105.28,3937,10.50.50.26,443,git.hightech.com
2017-11-26 18:54:16,10.64.105.4,3903,61.129.48.158,80,www.51job.com
2017-11-26 18:55:19,10.64.105.215,3248,10.5.71.60,443,email.hightech.com
2017-11-26 18:57:41,10.64.105.36,3090,10.50.50.40,80,
2017-11-26 18:57:58,10.64.105.120,3944,10.5.71.60,443,email.hightech.com
2017-11-26 18:58:29,10.64.105.22,3053,10.5.71.60,443,email.hightech.com
2017-11-26 18:59:16,10.64.105.120,4012,13.112.36.4,443,www.acfun.tv
2017-11-26 19:00:38,10.64.105.95,2810,54.225.152.117,8080,www.technologyreview.com
2017-11-26 19:02:47,10.64.105.36,3230,10.5.71.60,443,email.hightech.com
2017-11-26 19:03:31,10.64.105.127,3346,10.50.50.27,443,jira.hightech.com
2017-11-26 19:07:19,10.64.105.127,4956,10.50.50.27,443,jira.hightech.com
2017-11-26 19:07:50,10.64.105.4,4611,61.144.244.18,80,www.cjol.com
2017-11-26 19:11:05,10.64.105.219,4394,123.59.17.80,80,p.yiqifa.com
2017-11-26 19:15:57,10.64.105.22,2880,111.206.81.174,80,www.so.com
2017-11-26 19:18:39,10.64.105.36,3561,138.201.86.147,443,www.j2meforums.com/forum/
2017-11-26 19:20:24,10.64.105.235,3741,74.86.12.172,8080,www.google.com
2017-11-26 19:27:30,10.64.105.235,3518,74.86.12.172,8080,www.google.com
2017-11-26 19:33:13,10.64.105.235,3057,106.11.42.142,443,ju.taobao.com
2017-11-26 19:41:57,10.64.105.95,2586,47.95.163.175,443,www.csdn.net
2017-11-26 19:47:06,10.64.105.194,3361,10.7.133.20,80,
2017-11-26 19:49:49,10.64.105.235,2975,74.86.12.172,8080,www.google.com
2017-11-26 19:52:02,10.64.105.235,3402,74.86.12.172,8080,www.google.com
2017-11-26 19:54:36,10.64.105.127,4761,10.7.133.20,80,
2017-11-26 20:02:07,10.64.105.4,4657, 202.75.221.22,80,http://www.sunhr.com/
2017-11-26 20:11:57,10.64.105.194,5068,10.7.133.20,80,
2017-11-26 20:20:05,10.64.105.127,3561,10.7.133.20,80,
2017-11-26 20:22:38,10.64.105.194,4866,10.50.50.28,443,lib01.hightech.com
2017-11-26 20:23:25,10.64.105.4,4154,123.59.17.80,80,p.yiqifa.com
2017-11-26 20:42:44,10.64.105.194,4199,101.37.113.127,443,www.cnblogs.com/ma6174/
2017-11-26 20:46:00,10.64.105.4,4666,117.25.139.136,80,www.yjbys.com
2017-11-26 20:50:29,10.64.105.4,3888, 115.159.231.141,80,http://bj.58.com/
2017-11-26 20:51:36,10.64.105.127,4397,10.7.133.20,80,
2017-11-26 20:54:48,10.64.105.194,4285,10.7.133.20,80,
2017-11-26 21:03:31,10.64.105.194,4692,10.63.120.70,443,OA.hightech.com
2017-11-26 21:10:39,10.64.105.194,3453,10.50.50.28,443,lib01.hightech.com
2017-11-26 21:46:08,10.64.105.194,3867,206.19.49.153,80,www.theserverside.com
2017-11-26 21:47:04,10.64.105.194,4841,61.144.244.18,80,www.cjol.com
2017-11-26 21:55:19,10.64.105.194,4611,54.225.152.117,8080,www.technologyreview.com
